setting_index,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss,epoch
0,13794.4173,7.206,0.45,7.630518039372104e+17,0.7024394629927351,3.9993561886367295
1,13764.2445,7.222,0.451,7.616539272857518e+17,0.6960706862801517,3.9993561886367295
2,13780.0148,7.213,0.451,7.626821730918728e+17,0.6871606708724347,3.9993561886367295
3,13783.5575,7.211,0.451,7.62699646550016e+17,0.6935894019513151,3.9993561886367295
4,13774.4018,7.216,0.451,7.628387621590794e+17,0.7063464617928765,3.9993561886367295
5,13772.7869,7.217,0.451,7.63746709926445e+17,0.6915016954972217,3.9993561886367295
6,13754.4711,7.227,0.452,7.628515312246456e+17,0.6891940417630551,3.9993561886367295
7,13767.0368,7.22,0.451,7.639812574992138e+17,0.6847249906598869,3.9993561886367295
8,13761.669,7.223,0.451,7.62842794495574e+17,0.6891375238943008,3.9993561886367295
9,13751.5877,7.228,0.452,7.624422490704445e+17,0.6884878650451581,3.9993561886367295
