setting_index,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss,epoch
0,4676.0518,14.99,0.234,2.983613401839698e+17,1.4155185615623391,3.987220447284345
1,4678.8426,14.981,0.233,2.991543682172191e+17,1.3736784204895243,3.987220447284345
2,4674.1717,14.996,0.234,2.9924442394302874e+17,1.3791409813877427,3.987220447284345
3,4687.3982,14.954,0.233,2.98825059966124e+17,1.3782620237860488,3.987220447284345
4,4684.8196,14.962,0.233,2.994715794305188e+17,1.3771369483444718,3.987220447284345
5,4672.489,15.002,0.234,2.987914570833592e+17,1.3583020290612302,3.987220447284345
6,4681.6542,14.972,0.233,2.992296386746122e+17,1.3668971707969357,3.987220447284345
7,4683.027,14.968,0.233,2.990333978392658e+17,1.379594596751007,3.987220447284345
8,4671.6628,15.005,0.234,2.990105478789857e+17,1.381342690506261,3.987220447284345
9,4681.6697,14.972,0.233,2.989661920737362e+17,1.3580984667543963,3.987220447284345
