setting_index,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss,epoch
0,2572.7059,14.156,0.221,1.7088981250218394e+17,1.1429111890389885,3.989464442493415
1,2582.7037,14.102,0.22,1.707846354791301e+17,1.0866803409348071,3.989464442493415
2,2583.706,14.096,0.22,1.708357118609326e+17,1.0834109296261425,3.989464442493415
3,2581.6749,14.107,0.22,1.709482815181947e+17,1.0799864261922703,3.989464442493415
4,2575.6327,14.14,0.221,1.7069054740738867e+17,1.166632933515898,3.989464442493415
5,2580.9036,14.111,0.22,1.705907468455772e+17,1.0643213626364587,3.989464442493415
6,2581.2305,14.11,0.22,1.708397442068644e+17,1.0844997301907606,3.989464442493415
7,2580.064,14.116,0.22,1.7096911530550886e+17,1.1044268221922324,3.989464442493415
8,2575.7875,14.139,0.221,1.7114385029588582e+17,1.0781289590916163,3.989464442493415
9,2577.2694,14.131,0.22,1.7118114949575475e+17,1.0754518727181663,3.989464442493415
