setting_index,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss,epoch
0,2570.6957,14.167,0.221,1.7088981250218394e+17,1.120791927189894,3.989464442493415
1,2578.8488,14.123,0.22,1.707846354791301e+17,1.0539376903587663,3.989464442493415
2,2577.3195,14.131,0.22,1.708357118609326e+17,1.0581704294177847,3.989464442493415
3,2576.8235,14.134,0.22,1.709482815181947e+17,1.0528440525833989,3.989464442493415
4,2571.7511,14.162,0.221,1.7069054740738867e+17,1.1288959980010986,3.989464442493415
5,2576.4169,14.136,0.22,1.705907468455772e+17,1.062002914052614,3.989464442493415
6,2580.6236,14.113,0.22,1.708397442068644e+17,1.069178025487443,3.989464442493415
7,2572.4122,14.158,0.221,1.7096911530550886e+17,1.1055354576715282,3.989464442493415
8,2567.2817,14.186,0.221,1.7114385029588582e+17,1.0520079983791835,3.989464442493415
9,2570.4136,14.169,0.221,1.7118114949575475e+17,1.0506981099155588,3.989464442493415
