setting_index,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss,epoch
0,12829.1033,7.748,0.484,6.838405858374451e+17,0.802455572489378,3.9993561886367295
1,12798.4798,7.767,0.485,6.82452790027223e+17,0.79552034401387,3.9993561886367295
2,12800.4049,7.765,0.485,6.83544881161175e+17,0.802413649890627,3.9993561886367295
3,12805.6589,7.762,0.485,6.834434006927278e+17,0.8023151566885551,3.9993561886367295
4,12790.8545,7.771,0.486,6.836302322836439e+17,0.7806878142102027,3.9993561886367295
5,12788.4988,7.773,0.486,6.846013533227581e+17,0.7984309485859818,3.9993561886367295
6,12779.1086,7.778,0.486,6.836006618160169e+17,0.7768440978111026,3.9993561886367295
7,12802.5648,7.764,0.485,6.849071388402647e+17,0.8152187992048049,3.9993561886367295
8,12783.007,7.776,0.486,6.836705556485898e+17,0.8096665726580009,3.9993561886367295
9,12766.2537,7.786,0.487,6.833634260189184e+17,0.8104797977827014,3.9993561886367295
