setting_index,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss,epoch
0,7002.8504,24.226,0.378,4.8878652461029786e+17,1.0984773468395015,3.9954734062617883
1,7004.6178,24.22,0.378,4.8888229282617754e+17,1.0667988708372202,3.9954734062617883
2,6996.7087,24.247,0.378,4.887209989889065e+17,1.0483973294586573,3.9954734062617883
3,7000.5643,24.234,0.378,4.8903720211572326e+17,1.0466673721719724,3.9954734062617883
4,6997.9373,24.243,0.378,4.888735560766587e+17,1.0675411130726518,3.9954734062617883
5,7023.1618,24.156,0.377,4.8889842220990464e+17,1.0706029314649068,3.9954734062617883
6,7019.6924,24.168,0.377,4.8871226223938765e+17,1.0262064000991176,3.9954734062617883
7,7018.5715,24.172,0.377,4.889199280548741e+17,1.0622962869906354,3.9954734062617883
8,7022.4655,24.158,0.377,4.8858759554433024e+17,1.0361518796837221,3.9954734062617883
9,7003.1218,24.225,0.378,4.889101832188723e+17,1.0071205721881094,3.9954734062617883
