setting_index,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss,epoch
0,4820.3055,35.195,0.549,3.1214658680940134e+17,1.1611734877180118,3.9954734062617883
1,4812.3592,35.253,0.55,3.123821430175826e+17,1.1546267627589293,3.9954734062617883
2,4809.203,35.277,0.551,3.122702454179758e+17,1.1675687794238778,3.9954734062617883
3,4805.9633,35.3,0.551,3.124681663974605e+17,1.1547652735090688,3.9954734062617883
4,4823.5667,35.171,0.549,3.125454530278195e+17,1.161264783666213,3.9954734062617883
5,4815.4546,35.231,0.55,3.125014332513976e+17,1.1523751537245206,3.9954734062617883
6,4820.4634,35.194,0.549,3.1230351227191296e+17,1.1535655098019049,3.9954734062617883
7,4811.4311,35.26,0.55,3.1233913132764365e+17,1.1556641344217375,3.9954734062617883
8,4811.7256,35.258,0.55,3.12201359508308e+17,1.160473557397318,3.9954734062617883
9,4820.9548,35.191,0.549,3.1232938649164186e+17,1.1566540247724135,3.9954734062617883
