setting_index,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss,epoch
0,5893.2808,28.787,0.449,3.9699386579052134e+17,0.8463846765616149,3.9954734062617883
1,5917.7305,28.668,0.447,3.966175135035556e+17,0.8516894243995229,3.9954734062617883
2,5917.0369,28.672,0.448,3.9621327082389504e+17,0.8872864972068464,3.9954734062617883
3,5930.7593,28.605,0.446,3.967821676291031e+17,0.8538143429511263,3.9954734062617883
4,5980.2698,28.369,0.443,3.968648307207045e+17,0.8677591730100511,3.9954734062617883
5,5939.2058,28.565,0.446,3.9664876418452685e+17,0.8613738482452231,3.9954734062617883
6,5918.1586,28.666,0.447,3.965089761922253e+17,0.847719729036723,3.9954734062617883
7,5892.5468,28.791,0.449,3.96358435277439e+17,0.8451944824612032,3.9954734062617883
8,5886.4849,28.821,0.45,3.964508432050422e+17,0.8642917334853343,3.9954734062617883
9,5905.7369,28.727,0.448,3.968164425695232e+17,0.8278615860060262,3.9954734062617883
