setting_index,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss,epoch
0,2341.7968,15.552,0.243,1.7151717832340275e+17,1.053771888706046,3.9859649122807017
1,2347.6985,15.513,0.242,1.7216470587428045e+17,0.9561555158924049,3.9859649122807017
2,2339.5147,15.567,0.243,1.711052069807063e+17,0.9563355907587938,3.9859649122807017
3,2343.9802,15.538,0.242,1.7199232308569702e+17,0.9502330607091877,3.9859649122807017
4,2339.5954,15.567,0.243,1.7137705430227354e+17,1.0416762241175477,3.9859649122807017
5,2340.2383,15.563,0.243,1.7146038945153024e+17,0.9421079654089162,3.9859649122807017
6,2341.7123,15.553,0.243,1.7157195102230938e+17,1.0197698087759421,3.9859649122807017
7,2347.5953,15.514,0.242,1.720215575937024e+17,1.0354977921700814,3.9859649122807017
8,2340.9508,15.558,0.243,1.719187327724421e+17,0.9954329351304283,3.9859649122807017
9,2345.3827,15.528,0.242,1.7220166904532173e+17,0.9757175630247089,3.9859649122807017
