setting_index,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss,epoch
0,2827.6019,12.88,0.201,1.788234531229532e+17,1.183985668168941,3.989464442493415
1,2825.2561,12.891,0.201,1.7873675768542003e+17,1.0640820323581426,3.989464442493415
2,2825.0348,12.892,0.201,1.7871222758100173e+17,1.08109845577831,3.989464442493415
3,2828.9229,12.874,0.201,1.788792339083428e+17,1.094012629817909,3.989464442493415
4,2828.0354,12.878,0.201,1.7872365256114176e+17,1.1966862477047342,3.989464442493415
5,2826.1117,12.887,0.201,1.7862956448940032e+17,1.0696115208343722,3.989464442493415
6,2826.0321,12.887,0.201,1.7875490324211302e+17,1.1028677174742794,3.989464442493415
7,2828.1743,12.878,0.201,1.7895685656752947e+17,1.1004487830148617,3.989464442493415
8,2829.9433,12.87,0.201,1.79085219579691e+17,1.076876120668062,3.989464442493415
9,2827.1174,12.882,0.201,1.7922534360082022e+17,1.0868423018656985,3.989464442493415
